有杕之杜,"有杕之杜，生于道左。彼君子兮，噬肯适我？中心好之，曷饮食之？
有杕之杜，生于道周。彼君子兮，噬肯来游？中心好之，曷饮食之？
",佚名,https://song.gushiwen.cn/song//dbb89539e933.mp3
信南山,"信彼南山，维禹甸之。畇畇原隰，曾孙田之。我疆我理，南东其亩。
上天同云。雨雪雰雰，益之以霡霂。既优既渥，既沾既足。生我百谷。
疆埸翼翼，黍稷彧彧。曾孙之穑，以为酒食。畀我尸宾，寿考万年。
中田有庐，疆埸有瓜。是剥是菹，献之皇祖。曾孙寿考，受天之祜。
祭以清酒，从以骍牡，享于祖考。执其鸾刀，以启其毛，取其血膋。
是烝是享，苾苾芬芬。祀事孔明，先祖是皇。报以介福。万寿无疆。
",佚名,https://song.gushiwen.cn/song//6c0808d66627.mp3
有駜,"有駜有駜，駜彼乘黄。夙夜在公，在公明明。振振鹭，鹭于下。鼓咽咽，醉言舞。于胥乐兮！
有駜有駜，駜彼乘牡。夙夜在公，在公饮酒。振振鹭，鹭于飞。鼓咽咽，醉言归。于胥乐兮！
有駜有駜，駜彼乘駽。夙夜在公，在公载燕。自今以始，岁其有。君子有穀，诒孙子。于胥乐兮！
",佚名,https://song.gushiwen.cn/song//ed5675cc3c3e.mp3
静女,"
静女其姝，俟我于城隅。爱而不见，搔首踟蹰。
静女其娈，贻我彤管。彤管有炜，说怿女美。
自牧归荑，洵美且异。匪女之为美，美人之贻。

",佚名,https://song.gushiwen.cn/song/make/87e447468c9e.mp3
甫田,"倬彼甫田，岁取十千。我取其陈，食我农人。自古有年。今适南亩，或耘或耔。黍稷薿薿，攸介攸止，烝我髦士。
以我齐明，与我牺羊，以社以方。我田既臧，农夫之庆。琴瑟击鼓，以御田祖。以祈甘雨，以介我稷黍，以穀我士女。
曾孙来止，以其妇子。馌彼南亩，田畯至喜。攘其左右，尝其旨否。禾易长亩，终善且有。曾孙不怒，农夫克敏。
曾孙之稼，如茨如梁。曾孙之庾，如坻如京。乃求千斯仓，乃求万斯箱。黍稷稻粱，农夫之庆。报以介福，万寿无疆。
",佚名,https://song.gushiwen.cn/song//69a752883ffa.mp3
葛生,"
葛生蒙楚，蔹蔓于野。予美亡此，谁与？独处？
葛生蒙棘，蔹蔓于域。予美亡此，谁与？独息？
角枕粲兮，锦衾烂兮。予美亡此，谁与？独旦？
夏之日，冬之夜。百岁之后，归于其居。
冬之夜，夏之日。百岁之后，归于其室。

",佚名,https://song.gushiwen.cn/song//b86fd2388e70.mp3
新台,"
新台有泚，河水弥弥。燕婉之求，蘧篨不鲜。
新台有洒，河水浼浼。燕婉之求，蘧篨不殄。
鱼网之设，鸿则离之。燕婉之求，得此戚施。

",佚名,https://song.gushiwen.cn/song//f897b4aa44f3.mp3
泮水,"思乐泮水，薄采其芹。鲁侯戾止，言观其旂。其旂茷茷，鸾声哕哕。无小无大，从公于迈。
思乐泮水，薄采其藻。鲁侯戾止，其马蹻蹻。其马蹻蹻，其音昭昭。载色载笑，匪怒伊教。
思乐泮水，薄采其茆。鲁侯戾止，在泮饮酒。既饮旨酒，永锡难老。顺彼长道，屈此群丑。
穆穆鲁侯，敬明其德。敬慎威仪，维民之则。允文允武，昭假烈祖。靡有不孝，自求伊祜。
明明鲁侯，克明其德。既作泮宫，淮夷攸服。矫矫虎臣，在泮献馘。淑问如皋陶，在泮献囚。
济济多士，克广德心。桓桓于征，狄彼东南。烝烝皇皇，不吴不扬。不告于訩，在泮献功。
角弓其觩。束矢其搜。戎车孔博。徒御无斁。既克淮夷，孔淑不逆。式固尔犹，淮夷卒获。
翩彼飞鸮，集于泮林。食我桑葚，怀我好音。憬彼淮夷，来献其琛。元龟象齿，大赂南金。
",佚名,https://song.gushiwen.cn/song//716283ea24bf.mp3
大田,"大田多稼，既种既戒，既备乃事。以我覃耜，俶载南亩。播厥百谷，既庭且硕，曾孙是若。
既方既皁，既坚既好，不稂不莠。去其螟螣，及其蟊贼，无害我田稚。田祖有神，秉畀炎火。
有渰萋萋，兴雨祈祈。雨我公田，遂及我私。彼有不获稚，此有不敛穧，彼有遗秉，此有滞穗，伊寡妇之利。
曾孙来止，以其妇子。馌彼南亩，田畯至喜。来方禋祀，以其骍黑，与其黍稷。以享以祀，以介景福。
",佚名,https://song.gushiwen.cn/song//633998ef4096.mp3
采苓,"采苓采苓，首阳之巅。人之为言，苟亦无信。舍旃舍旃，苟亦无然。人之为言，胡得焉？
采苦采苦，首阳之下。人之为言，苟亦无与。舍旃舍旃，苟亦无然。人之为言，胡得焉？
采葑采葑，首阳之东。人之为言，苟亦无从。舍旃舍旃，苟亦无然。人之为言，胡得焉？
",佚名,https://song.gushiwen.cn/song//1b65c03278dc.mp3
二子乘舟,"
二子乘舟，泛泛其景。愿言思子，中心养养！
二子乘舟，泛泛其逝。愿言思子，不瑕有害！

",佚名,https://song.gushiwen.cn/song/lizhiyi/33d096cd3773.mp3
閟宫,"閟宫有侐，实实枚枚。赫赫姜嫄，其德不回。上帝是依，无灾无害。弥月不迟，是生后稷。降之百福。黍稷重穋，稙稚菽麦。奄有下国，俾民稼穑。有稷有黍，有稻有秬。奄有下土，缵禹之绪。后稷之孙，实维大王。居岐之阳，实始剪商。至于文武，缵大王之绪，致天之届，于牧之野。无贰无虞，上帝临女。敦商之旅，克咸厥功。王曰叔父，建尔元子，俾侯于鲁。大启尔宇，为周室辅。
乃命鲁公，俾侯于东。锡之山川，土田附庸。周公之孙，庄公之子。龙旂承祀。六辔耳耳。春秋匪解，享祀不忒。皇皇后帝！皇祖后稷！享以骍牺，是飨是宜。降福既多，周公皇祖，亦其福女。
秋而载尝，夏而楅衡，白牡骍刚。牺尊将将，毛炰胾羹。笾豆大房，万舞洋洋。孝孙有庆。俾尔炽而昌，俾尔寿而臧。保彼东方，鲁邦是尝。不亏不崩，不震不腾。三寿作朋，如冈如陵。
公车千乘，朱英绿縢。二矛重弓。公徒三万，贝胄朱綅。烝徒增增，戎狄是膺，荆舒是惩，则莫我敢承！俾尔昌而炽，俾尔寿而富。黄发台背，寿胥与试。俾尔昌而大，俾尔耆而艾。万有千岁，眉寿无有害。
泰山岩岩，鲁邦所詹。奄有龟蒙，遂荒大东。至于海邦，淮夷来同。莫不率从，鲁侯之功。
保有凫绎，遂荒徐宅。至于海邦，淮夷蛮貊。及彼南夷，莫不率从。莫敢不诺，鲁侯是若。
天锡公纯嘏，眉寿保鲁。居常与许，复周公之宇。鲁侯燕喜，令妻寿母。宜大夫庶士，邦国是有。既多受祉，黄发儿齿。
徂徠之松，新甫之柏。是断是度，是寻是尺。松桷有舄，路寝孔硕，新庙奕奕。奚斯所作，孔曼且硕，万民是若。
",佚名,https://song.gushiwen.cn/song//eafc955d4ddc.mp3
瞻彼洛矣,"瞻彼洛矣，维水泱泱。君子至止，福禄如茨。韎韐有奭，以作六师。
瞻彼洛矣，维水泱泱。君子至止，鞸琫有珌。君子万年，保其家室。
瞻彼洛矣，维水泱泱。君子至止，福禄既同。君子万年，保其家邦。
",佚名,https://song.gushiwen.cn/song//cbeea90ac259.mp3
车邻,"
有车邻邻，有马白颠。未见君子，寺人之令。
阪有漆，隰有栗。既见君子，并坐鼓瑟。今者不乐，逝者其耋。
阪有桑，隰有杨。既见君子，并坐鼓簧。今者不乐，逝者其亡。

",佚名,https://song.gushiwen.cn/song//7d0ac0260d21.mp3
柏舟,"泛彼柏舟，在彼中河。髧彼两髦，实维我仪。之死矢靡它。母也天只！不谅人只！
泛彼柏舟，在彼河侧。髧彼两髦，实维我特。之死矢靡慝。母也天只！不谅人只！
",佚名,https://song.gushiwen.cn/song//4690e75454c9.mp3
那,"猗与那与！置我鞉鼓。
奏鼓简简，衎我烈祖。
汤孙奏假，绥我思成。
鞉鼓渊渊，嘒嘒管声。
既和且平，依我磬声。
於赫汤孙！穆穆厥声。
庸鼓有斁，万舞有奕。
我有嘉客，亦不夷怿。
自古在昔，先民有作。
温恭朝夕，执事有恪，
顾予烝尝，汤孙之将。
",佚名,https://song.gushiwen.cn/song//414c44630161.mp3
裳裳者华,"裳裳者华，其叶湑兮。我觏之子，我心写兮。我心写兮，是以有誉处兮。
裳裳者华，芸其黄矣。我觏之子，维其有章矣。维其有章矣，是以有庆矣。
裳裳者华，或黄或白。我觏之子，乘其四骆。乘其四骆，六辔沃若。
左之左之，君子宜之。右之右之，君子有之。维其有之，是以似之。
",佚名,https://song.gushiwen.cn/song//468f6bf1082c.mp3
墙有茨,"
墙有茨，不可埽也。中冓之言，不可道也。所可道也，言之丑也。
墙有茨，不可襄也。中冓之言，不可详也。所可详也，言之长也。
墙有茨，不可束也。中冓之言，不可读也。所可读也，言之辱也。

",佚名,https://song.gushiwen.cn/song//f1441ec76e61.mp3
驷驖,"
驷驖孔阜，六辔在手。公之媚子，从公于狩。
奉时辰牡，辰牡孔硕。公曰左之，舍拔则获。
游于北园，四马既闲。輶车鸾镳，载猃歇骄。

",佚名,https://song.gushiwen.cn/song//ef488b31f706.mp3
烈祖,"
嗟嗟烈祖！有秩斯祜。
申锡无疆，及尔斯所。
既载清酤，赉我思成。
亦有和羹，既戒既平。
鬷假无言，时靡有争。
绥我眉寿，黄耇无疆。
约軧错衡，八鸾鸧鸧。
以假以享，我受命溥将。
自天降康，丰年穰穰。
来假来飨，降福无疆。
顾予烝尝，汤孙之将。

",佚名,https://song.gushiwen.cn/song//9024ee7e8f40.mp3
桑扈,"交交桑扈，有莺其羽。君子乐胥，受天之祜。
交交桑扈，有莺其领。君子乐胥，万邦之屏。
之屏之翰，百辟为宪。不戢不难，受福不那。
兕觥其觩，旨酒思柔。彼交匪敖，万福来求。
",佚名,https://song.gushiwen.cn/song//269876eeea14.mp3
小戎,"
小戎俴收，五楘梁辀。游环胁驱，阴靷鋈续。文茵畅毂，驾我骐馵。言念君子，温其如玉。在其板屋，乱我心曲。
四牡孔阜，六辔在手。骐骝是中，騧骊是骖。龙盾之合，鋈以觼軜。言念君子，温其在邑。方何为期？胡然我念之。
俴驷孔群，厹矛鋈錞。蒙伐有苑，虎韔镂膺。交韔二弓，竹闭绲滕。言念君子，载寝载兴。厌厌良人，秩秩德音。

",佚名,https://song.gushiwen.cn/song//5ffa7445a130.mp3
玄鸟,"天命玄鸟，降而生商，宅殷土芒芒。古帝命武汤，正域彼四方。
方命厥后，奄有九有。商之先后，受命不殆，在武丁孙子。武丁孙子，武王靡不胜。
龙旂十乘，大糦是承。邦畿千里，维民所止，肇域彼四海。
四海来假，来假祁祁。景员维河。殷受命咸宜，百禄是何。
",佚名,https://song.gushiwen.cn/song//f2b0ee077f88.mp3
君子偕老,"君子偕老，副笄六珈。委委佗佗，如山如河，象服是宜。子之不淑，云如之何？
玼兮玼兮，其之翟也。鬒发如云，不屑髢也；玉之瑱也，象之揥也，扬且之皙也。胡然而天也？胡然而帝也？
瑳兮瑳兮，其之展也。蒙彼绉絺，是绁袢也。子之清扬，扬且之颜也。展如之人兮，邦之媛也！
",佚名,https://song.gushiwen.cn/song//33568f3113ac.mp3
鸳鸯,"鸳鸯于飞，毕之罗之。君子万年，福禄宜之。
鸳鸯在梁，戢其左翼。君子万年，宜其遐福。
乘马在厩，摧之秣之。君子万年，福禄艾之。
乘马在厩，秣之摧之。君子万年，福禄绥之。
",佚名,https://song.gushiwen.cn/song//1746242d376b.mp3
桑中,"爰采唐矣？沬之乡矣。云谁之思？美孟姜矣。期我乎桑中，要我乎上宫，送我乎淇之上矣。
爰采麦矣？沬之北矣。云谁之思？美孟弋矣。期我乎桑中，要我乎上宫，送我乎淇之上矣。
爰采葑矣？沬之东矣。云谁之思？美孟庸矣。期我乎桑中，要我乎上宫，送我乎淇之上矣。 
",佚名,https://song.gushiwen.cn/song//1569d066d6da.mp3
蒹葭,"蒹葭苍苍，白露为霜。所谓伊人，在水一方。溯洄从之，道阻且长。溯游从之，宛在水中央。
蒹葭萋萋，白露未晞。所谓伊人，在水之湄。溯洄从之，道阻且跻。溯游从之，宛在水中坻。
蒹葭采采，白露未已。所谓伊人，在水之涘。溯洄从之，道阻且右。溯游从之，宛在水中沚。
",佚名,https://song.gushiwen.cn/song/jiangweiwei/15cd220102d6.mp3
长发,"濬哲维商，长发其祥。洪水芒芒，禹敷下土方。外大国是疆，幅陨既长。有娀方将，帝立子生商。
玄王桓拨，受小国是达，受大国是达。率履不越，遂视既发。相土烈烈。海外有截。
帝命不违，至于汤齐。汤降不迟，圣敬日跻。昭假迟迟，上帝是祗，帝命式于九围。
受小球大球，为下国缀旒，何天之休。不竞不絿，不刚不柔。敷政优优，百禄是遒。
受小共大共，为下国骏厖。何天之龙，敷奏其勇。不震不动，不戁不竦，百禄是总。
武王载旆，有虔秉钺。如火烈烈，则莫我敢曷。苞有三蘖，莫遂莫达。九有有截，韦顾既伐，昆吾夏桀。
昔在中叶，有震且业。允也天子，降予卿士。实维阿衡，实左右商王。
",佚名,https://song.gushiwen.cn/song//666dc288a0df.mp3
頍弁,"有頍者弁，实维伊何？尔酒既旨，尔肴既嘉。岂伊异人？兄弟匪他。
茑与女萝，施于松柏。未见君子，忧心奕奕；既见君子，庶几说怿。
有頍者弁，实维何期？尔酒既旨，尔肴既时。岂伊异人？兄弟具来。
茑与女萝，施于松上。未见君子，忧心怲怲；既见君子，庶几有臧。
有頍者弁，实维在首。尔酒既旨，尔肴既阜。岂伊异人？兄弟甥舅。
如彼雨雪，先集维霰。死丧无日，无几相见。乐酒今夕，君子维宴。
",佚名,https://song.gushiwen.cn/song//ef778dd9aeac.mp3
鹑之奔奔,"
鹑之奔奔，鹊之彊彊。人之无良，我以为兄！
鹊之彊彊，鹑之奔奔。人之无良，我以为君！

",佚名,https://song.gushiwen.cn/song//7942097e1ae8.mp3
终南,"终南何有？有条有梅。君子至止，锦衣狐裘。颜如渥丹，其君也哉！
终南何有？有纪有堂。君子至止，黻衣绣裳。佩玉将将，寿考不忘！
",佚名,https://song.gushiwen.cn/song//8dc6bfdcb15a.mp3
殷武,"
挞彼殷武，奋伐荆楚。深入其阻，裒荆之旅。有截其所，汤孙之绪。
维女荆楚，居国南乡。昔有成汤，自彼氐羌，莫敢不来享，莫敢不来王。曰商是常。
天命多辟，设都于禹之绩。岁事来辟，勿予祸适，稼穑匪解。
天命降监，下民有严。不僭不滥，不敢怠遑。命于下国，封建厥福。
商邑翼翼，四方之极。赫赫厥声，濯濯厥灵。寿考且宁，以保我后生。
陟彼景山，松伯丸丸。是断是迁，方斫是虔。松桷有梴，旅楹有闲，寝成孔安。

",佚名,https://song.gushiwen.cn/song//6f0d6f419b09.mp3
定之方中,"
定之方中，作于楚宫。揆之以日，作于楚室。树之榛栗，椅桐梓漆，爰伐琴瑟。
升彼虚矣，以望楚矣。望楚与堂，景山与京。降观于桑，卜云其吉，终焉允臧。
灵雨既零，命彼倌人。星言夙驾，说于桑田。匪直也人，秉心塞渊。騋牝三千。

",佚名,https://song.gushiwen.cn/song//a689a62f5a34.mp3
黄鸟,"交交黄鸟，止于棘。谁从穆公？子车奄息。维此奄息，百夫之特。临其穴，惴惴其栗。彼苍者天，歼我良人！如可赎兮，人百其身！
交交黄鸟，止于桑。谁从穆公？子车仲行。维此仲行，百夫之防。临其穴，惴惴其栗。彼苍者天，歼我良人！如可赎兮，人百其身！
交交黄鸟，止于楚。谁从穆公？子车针虎。维此针虎，百夫之御。临其穴，惴惴其栗。彼苍者天，歼我良人！如可赎兮，人百其身！
",佚名,https://song.gushiwen.cn/song//e344fb59fa53.mp3
车舝,"间关车之舝兮，思娈季女逝兮。匪饥匪渴，德音来括。虽无好友？式燕且喜。
依彼平林，有集维鷮。辰彼硕女，令德来教。式燕且誉，好尔无射。
虽无旨酒？式饮庶几。虽无嘉肴？式食庶几。虽无德与女？式歌且舞？
陟彼高冈，析其柞薪。析其柞薪，其叶湑兮。鲜我觏尔，我心写兮。
高山仰止，景行行止。四牡騑騑，六辔如琴。觏尔新婚，以慰我心。
",佚名,https://song.gushiwen.cn/song//3d961475d9df.mp3
菩萨蛮·平林漠漠烟如织,"
平林漠漠烟如织，寒山一带伤心碧。暝色入高楼，有人楼上愁。
玉阶空伫立，宿鸟归飞急。何处是归程？长亭更短亭。(更短亭 一作：连短亭)

",李白,https://song.gushiwen.cn/song/chenlang/f4c976914347.mp3
晨风,"鴥彼晨风，郁彼北林。未见君子，忧心钦钦。如何如何，忘我实多！
山有苞栎，隰有六驳。未见君子，忧心靡乐。如何如何，忘我实多！
山有苞棣，隰有树檖。未见君子，忧心如醉。如何如何，忘我实多！
",佚名,https://song.gushiwen.cn/song//4e2d1fb87f29.mp3
青蝇,"营营青蝇，止于樊。岂弟君子，无信谗言。
营营青蝇，止于棘。谗人罔极，交乱四国。
营营青蝇，止于榛。谗人罔极，构我二人。
",佚名,https://song.gushiwen.cn/song//64e14a81ec75.mp3
蝃蝀,"
蝃蝀在东，莫之敢指。女子有行，远父母兄弟。
朝隮于西，崇朝其雨。女子有行，远兄弟父母。
乃如之人也，怀婚姻也。大无信也，不知命也！

",佚名,https://song.gushiwen.cn/song//9952043eb192.mp3
忆秦娥·箫声咽,"
箫声咽，秦娥梦断秦楼月。秦楼月，年年柳色，灞陵伤别。
乐游原上清秋节，咸阳古道音尘绝。音尘绝，西风残照，汉家陵阙。

",李白,https://song.gushiwen.cn/song/chenlang/a17364b0318f.mp3
无衣,"岂曰无衣？与子同袍。王于兴师，修我戈矛。与子同仇！
岂曰无衣？与子同泽。王于兴师，修我矛戟。与子偕作！
岂曰无衣？与子同裳。王于兴师，修我甲兵。与子偕行！
",佚名,https://song.gushiwen.cn/song/make/4830155d39b2.mp3
相鼠,"
相鼠有皮，人而无仪！人而无仪，不死何为？
相鼠有齿，人而无止！人而无止，不死何俟？
相鼠有体，人而无礼！人而无礼，胡不遄死？

",佚名,https://song.gushiwen.cn/song//52ddfd4a0f5c.mp3
三五七言 / 秋风词,"
秋风清，秋月明，
落叶聚还散，寒鸦栖复惊。
相思相见知何日？此时此夜难为情！
入我相思门，知我相思苦，
长相思兮长相忆，短相思兮无穷极，
早知如此绊人心，何如当初莫相识。(后三句存疑)

",李白,https://song.gushiwen.cn/song/chenlang/169ff9fbafcb.mp3
宾之初筵,"宾之初筵，左右秩秩。笾豆有楚，殽核维旅。酒既和旨，饮酒孔偕。钟鼓既设，举酬逸逸。大侯既抗，弓矢斯张。射夫既同，献尔发功。发彼有的，以祈尔爵。
籥舞笙鼓，乐既和奏。烝衎烈祖，以洽百礼。百礼既至，有壬有林。锡尔纯嘏，子孙其湛。其湛曰乐，各奏尔能。宾载手仇，室人入又。酌彼康爵，以奏尔时。
宾之初筵，温温其恭。其未醉止，威仪反反。曰既醉止，威仪幡幡。舍其坐迁，屡舞仙仙。其未醉止，威仪抑抑。曰既醉止，威仪怭怭。是曰既醉，不知其秩。
宾既醉止，载号载呶。乱我笾豆，屡舞僛僛。是曰既醉，不知其邮。侧弁之俄，屡舞傞傞。既醉而出，并受其福。醉而不出，是谓伐德。饮酒孔嘉，维其令仪。
凡此饮酒，或醉或否。既立之监，或佐之史。彼醉不臧，不醉反耻。式勿从谓，无俾大怠。匪言勿言，匪由勿语。由醉之言，俾出童羖。三爵不识，矧敢多又。
",佚名,https://song.gushiwen.cn/song//fd83dec9421b.mp3
渭阳,"
我送舅氏，曰至渭阳。何以赠之？路车乘黄。
我送舅氏，悠悠我思。何以赠之？琼瑰玉佩。

",佚名,https://song.gushiwen.cn/song//fd5d98e6dd52.mp3
干旄,"
孑孑干旄，在浚之郊。素丝纰之，良马四之。彼姝者子，何以畀之？
孑孑干旟，在浚之都。素丝组之，良马五之。彼姝者子，何以予之？
孑孑干旌，在浚之城。素丝祝之，良马六之。彼姝者子，何以告之？

",佚名,https://song.gushiwen.cn/song//3406cc1529f2.mp3
鱼藻,"鱼在在藻，有颁其首。王在在镐，岂乐饮酒。
鱼在在藻，有莘其尾。王在在镐，饮酒乐岂。
鱼在在藻，依于其蒲。王在在镐，有那其居。
",佚名,https://song.gushiwen.cn/song//f2953ce093b7.mp3
渔歌子·西塞山前白鹭飞,"
西塞山前白鹭飞，桃花流水鳜鱼肥。
青箬笠，绿蓑衣，斜风细雨不须归。

",张志和,https://song.gushiwen.cn/song/jiangweiwei/ee72baa043c8.mp3
权舆,"於我乎，夏屋渠渠，今也每食无余。于嗟乎，不承权舆！
於我乎，每食四簋，今也每食不饱。于嗟乎，不承权舆！
",佚名,https://song.gushiwen.cn/song//ee9374995cdb.mp3
载驰,"
载驰载驱，归唁卫侯。驱马悠悠，言至于漕。大夫跋涉，我心则忧。
既不我嘉，不能旋反。视尔不臧，我思不远。既不我嘉，不能旋济？视尔不臧，我思不閟。
陟彼阿丘，言采其蝱。女子善怀，亦各有行。许人尤之，众稚且狂。
我行其野，芃芃其麦。控于大邦，谁因谁极？大夫君子，无我有尤。百尔所思，不如我所之。

",许穆夫人,https://song.gushiwen.cn/song//cab2d29d7912.mp3
采菽,"采菽采菽，筐之莒之。君子来朝，何锡予之？虽无予之？路车乘马。又何予之？玄衮及黼。
觱沸槛泉，言采其芹。君子来朝，言观其旂。其旂淠淠，鸾声嘒嘒。载骖载驷，君子所届。
赤芾在股，邪幅在下。彼交匪纾，天子所予。乐只君子，天子命之。乐只君子，福禄申之。
维柞之枝，其叶蓬蓬。乐只君子，殿天子之邦。乐只君子，万福攸同。平平左右，亦是率从。
汎汎杨舟，绋纚维之。乐只君子，天子葵之。乐只君子，福禄膍之。优哉游哉，亦是戾矣。
",佚名,https://song.gushiwen.cn/song//1566e2fee1a3.mp3
调笑令·边草,"
边草，边草，边草尽来兵老。山南山北雪晴，千里万里月明。明月，明月，胡笳一声愁绝。

",戴叔伦,https://song.gushiwen.cn/song/chenlang/9b1e6a1a3543.mp3
宛丘,"
子之汤兮，宛丘之上兮。洵有情兮，而无望兮。
坎其击鼓，宛丘之下。无冬无夏，值其鹭羽。
坎其击缶，宛丘之道。无冬无夏，值其鹭翿。

",佚名,https://song.gushiwen.cn/song//93706340bde8.mp3
角弓,"骍骍角弓，翩其反矣。兄弟婚姻，无胥远矣。
尔之远矣，民胥然矣。尔之教矣，民胥效矣。
此令兄弟，绰绰有裕。不令兄弟，交相为愈。
民之无良，相怨一方。受爵不让，至于已斯亡。
老马反为驹，不顾其后。如食宜饇，如酌孔取。
毋教猱升木，如涂涂附。君子有徽猷，小人与属。
雨雪瀌瀌，见晛曰消。莫肯下遗，式居娄骄。
雨雪浮浮，见晛曰流。如蛮如髦，我是用忧。
",佚名,https://song.gushiwen.cn/song//6baf4f9962e9.mp3
淇奥,"
瞻彼淇奥，绿竹猗猗。有匪君子，如切如磋，如琢如磨。瑟兮僩兮，赫兮咺兮。有匪君子，终不可谖兮。
瞻彼淇奥，绿竹青青。有匪君子，充耳琇莹，会弁如星。瑟兮僩兮，赫兮咺兮。有匪君子，终不可谖兮。
瞻彼淇奥，绿竹如箦。有匪君子，如金如锡，如圭如璧。宽兮绰兮，猗重较兮。善戏谑兮，不为虐兮。

",佚名,https://song.gushiwen.cn/song//7b470719ac69.mp3
宫中调笑·团扇,"
团扇，团扇，美人病来遮面。
玉颜憔悴三年，谁复商量管弦。
弦管，弦管，春草昭阳路断。

",王建,https://song.gushiwen.cn/song/chenlang/98c60e3c18c0.mp3
东门之枌,"东门之枌，宛丘之栩。子仲之子，婆娑其下。
穀旦于差，南方之原。不绩其麻，市也婆娑。
穀旦于逝，越以鬷迈。视尔如荍，贻我握椒。
",佚名,https://song.gushiwen.cn/song//29b3cace2c91.mp3
菀柳,"有菀者柳，不尚息焉。上帝甚蹈，无自暱焉。俾予靖之，后予极焉。
有菀者柳，不尚愒焉。上帝甚蹈，无自瘵焉。俾予靖之，后予迈焉。
有鸟高飞，亦傅于天。彼人之心，于何其臻。曷予靖之，居以凶矜。
",佚名,https://song.gushiwen.cn/song//0f0357f7746b.mp3
考槃,"
考槃在涧，硕人之宽。独寐寤言，永矢弗谖。
考槃在阿，硕人之薖。独寐寤歌，永矢弗过。
考槃在陆，硕人之轴。独寐寤宿，永矢弗告。

",佚名,https://song.gushiwen.cn/song//2e3a46236e67.mp3
竹枝词·山桃红花满上头,"
山桃红花满上头，蜀江春水拍山流。
花红易衰似郎意，水流无限似侬愁。

",刘禹锡,https://song.gushiwen.cn/song/chenlang/f4cf8026c9cc.mp3
衡门,"衡门之下，可以栖迟。泌之洋洋，可以乐饥。
岂其食鱼，必河之鲂？岂其取妻，必齐之姜？
岂其食鱼，必河之鲤？岂其取妻，必宋之子？
",佚名,https://song.gushiwen.cn/song//da432c04a006.mp3
硕人,"
硕人其颀，衣锦褧衣。齐侯之子，卫侯之妻。东宫之妹，邢侯之姨，谭公维私。
手如柔荑，肤如凝脂。领如蝤蛴，齿如瓠犀。螓首蛾眉，巧笑倩兮，美目盼兮。
硕人敖敖，说于农郊。四牡有骄，朱幩镳镳。翟茀以朝。大夫夙退，无使君劳。
河水洋洋，北流活活。施罛濊濊，鳣鲔发发。葭菼揭揭，庶姜孽孽，庶士有朅。

",佚名,https://song.gushiwen.cn/song/make/2e22b65eb7fc.mp3
都人士,"彼都人士，狐裘黄黄。其容不改，出言有章。行归于周，万民所望。
彼都人士，台笠缁撮。彼君子女，绸直如发。我不见兮，我心不说。
彼都人士，充耳琇实。彼君子女，谓之尹吉。我不见兮，我心苑结。
彼都人士，垂带而厉。彼君子女，卷发如虿。我不见兮，言从之迈。
匪伊垂之，带则有余。匪伊卷之，发则有旟。我不见兮，云何盱矣。
",佚名,https://song.gushiwen.cn/song//22154f118461.mp3
东门之池,"东门之池，可以沤麻。彼美淑姬，可与晤歌。
东门之池，可以沤纻。彼美淑姬，可与晤语。
东门之池，可以沤菅。彼美淑姬，可与晤言。
",佚名,https://song.gushiwen.cn/song//b2cb5220d9d2.mp3
潇湘神·斑竹枝,"
斑竹枝，斑竹枝，泪痕点点寄相思。楚客欲听瑶瑟怨，潇湘深夜月明时。

",刘禹锡,https://song.gushiwen.cn/song/chenlang/58ee8c3b8b29.mp3
氓,"氓之蚩蚩，抱布贸丝。匪来贸丝，来即我谋。送子涉淇，至于顿丘。匪我愆期，子无良媒。将子无怒，秋以为期。
乘彼垝垣，以望复关。不见复关，泣涕涟涟。既见复关，载笑载言。尔卜尔筮，体无咎言。以尔车来，以我贿迁。(尔 一作：尓)
桑之未落，其叶沃若。于嗟鸠兮，无食桑葚！于嗟女兮，无与士耽！士之耽兮，犹可说也。女之耽兮，不可说也。
桑之落矣，其黄而陨。自我徂尔，三岁食贫。淇水汤汤，渐车帷裳。女也不爽，士贰其行。士也罔极，二三其德。
三岁为妇，靡室劳矣。夙兴夜寐，靡有朝矣。言既遂矣，至于暴矣。兄弟不知，咥其笑矣。静言思之，躬自悼矣。
及尔偕老，老使我怨。淇则有岸，隰则有泮。总角之宴，言笑晏晏。信誓旦旦，不思其反。反是不思，亦已焉哉！ 
",佚名,https://song.gushiwen.cn/song/make/c7a0f08d98cd.mp3
采绿,"终朝采绿，不盈一匊。予发曲局，薄言归沐。
终朝采蓝，不盈一襜。五日为期，六日不詹。
之子于狩，言韔其弓。之子于钓，言纶之绳。
其钓维何？维鲂及鱮。维鲂及鱮，薄言观者。
",佚名,https://song.gushiwen.cn/song//0b0581866b5f.mp3
东门之杨,"
东门之杨，其叶牂牂。昏以为期，明星煌煌。
东门之杨，其叶肺肺。昏以为期，明星晢晢。

",佚名,https://song.gushiwen.cn/song//7d2ad7a0bb22.mp3
忆江南,"
江南好，风景旧曾谙。日出江花红胜火，春来江水绿如蓝。能不忆江南？

",白居易,https://song.gushiwen.cn/song/chenlang/6ad0636b01a9.mp3
