君子偕老,"君子偕老，副笄六珈。委委佗佗，如山如河，象服是宜。子之不淑，云如之何？
玼兮玼兮，其之翟也。鬒发如云，不屑髢也；玉之瑱也，象之揥也，扬且之皙也。胡然而天也？胡然而帝也？
瑳兮瑳兮，其之展也。蒙彼绉絺，是绁袢也。子之清扬，扬且之颜也。展如之人兮，邦之媛也！
",佚名,"译文
誓和君子到白首，玉簪首饰插满头。举止雍容又自得，稳重如山深似河。穿上礼服很适合。谁知德行太秽恶，对她真是无奈何！
服饰鲜明又绚丽，画羽礼服绣山鸡。黑亮头发似云霞，哪用装饰假头发。美玉耳饰摇又摆，象牙发钗头上戴。额角白净溢光彩，仿佛尘世降天仙！恍如帝女到人间！
服饰鲜明又绚丽，软软轻纱做外衣。罩上绉纱细葛衫，凉爽内衣夏日宜。明眸善睐眉秀长，容貌艳丽额宽广。仪容妖冶又妩媚，倾城倾国姿色美！ 
","注释
君子：指卫宣公。
偕老：夫妻相亲相爱、白头到老。
副：妇人的一种首饰。
笄（音jī）：簪。
六

",mp3,0,0,0,2021-03-22 14:52:47,4,1
无衣,"岂曰无衣？与子同袍。王于兴师，修我戈矛。与子同仇！
岂曰无衣？与子同泽。王于兴师，修我矛戟。与子偕作！
岂曰无衣？与子同裳。王于兴师，修我甲兵。与子偕行！
",佚名,"译文
谁说我们没衣穿？与你同穿战袍。君王发兵去交战，修整我那戈与矛，与你共同对敌。
谁说我们没衣穿？与你同穿内衣。君王发兵去交战，修整我那矛与戟，与你一起出发。
谁说我们没衣穿？与你同穿战裙。君王发兵去交战，修整甲胄与兵器，杀敌与你共前进。
","注释
袍：长袍，即今之斗篷。
王：此指秦君。一说指周天子。于：语助词。
兴师：起兵。
同仇：共同对敌。
泽：通“襗”，内衣，如今之汗衫。
作：起。
裳：下衣，此指战裙。
甲兵：铠甲与兵器。
行：往。
",mp3,0,0,0,2021-03-22 14:52:47,4,1
忆秦娥·箫声咽,"
箫声咽，秦娥梦断秦楼月。秦楼月，年年柳色，灞陵伤别。
乐游原上清秋节，咸阳古道音尘绝。音尘绝，西风残照，汉家陵阙。

",李白,"译文
玉箫的声音悲凉呜咽，秦娥从梦中惊醒时，眼见秦家楼外一轮清冷明月。清冷的明月，每一年桥边青青的柳色，都印染着灞陵桥上的凄怆离别。
又是一年重阳佳节，登上乐游原，秦娥遥望咸阳古道，可叹那人了无影踪、音信断绝。良人不见啊音信断绝，只有西风萧瑟，残阳似血，拂照着那汉家帝王的陵阙。
","注释
此词上片伤别，下片伤逝。两宋之交邵博《邵氏闻见后录》始称之为李白之作。南宋黄升《唐宋诸贤绝妙词选》亦录于李白名下。明代以来屡有质疑者。
箫：一种竹制的管乐器。咽：呜咽，形容箫管吹出的曲调低沉而悲凉，呜呜咽咽如泣如诉。
梦断：梦被打断，即梦醒。

",mp3,0,0,0,2021-03-22 14:52:47,1,1
桑中,"爰采唐矣？沬之乡矣。云谁之思？美孟姜矣。期我乎桑中，要我乎上宫，送我乎淇之上矣。
爰采麦矣？沬之北矣。云谁之思？美孟弋矣。期我乎桑中，要我乎上宫，送我乎淇之上矣。
爰采葑矣？沬之东矣。云谁之思？美孟庸矣。期我乎桑中，要我乎上宫，送我乎淇之上矣。 
",佚名,"译文
到哪儿去采女萝？到那卫国的沫乡。我的心中在想谁？漂亮大姐她姓姜。约我等待在桑中，邀我相会在上宫，送我远到淇水旁。
到哪儿去采麦穗？到那卫国沫乡北。我的心中在想谁？漂亮大姐她姓弋。约我等待在桑中，邀我相会在上宫，送我远到淇水上。
到哪儿去采蔓菁？到那卫国沫乡东。我的心中在想谁？漂亮大姐她姓庸。约我等待在桑中，邀我相会在上宫，送我远到淇水滨。
","注释
鄘（yōng）：中国周代诸侯国名，在今河南省汲县北。
爰：于何，在哪里。唐：植物名。即女萝，俗称菟丝子，寄生蔓草，秋初开小花，子实入药。一说当读为“棠”，梨的一种。

",mp3,0,0,0,2021-03-22 14:52:47,4,1
宾之初筵,"宾之初筵，左右秩秩。笾豆有楚，殽核维旅。酒既和旨，饮酒孔偕。钟鼓既设，举酬逸逸。大侯既抗，弓矢斯张。射夫既同，献尔发功。发彼有的，以祈尔爵。
籥舞笙鼓，乐既和奏。烝衎烈祖，以洽百礼。百礼既至，有壬有林。锡尔纯嘏，子孙其湛。其湛曰乐，各奏尔能。宾载手仇，室人入又。酌彼康爵，以奏尔时。
宾之初筵，温温其恭。其未醉止，威仪反反。曰既醉止，威仪幡幡。舍其坐迁，屡舞仙仙。其未醉止，威仪抑抑。曰既醉止，威仪怭怭。是曰既醉，不知其秩。
宾既醉止，载号载呶。乱我笾豆，屡舞僛僛。是曰既醉，不知其邮。侧弁之俄，屡舞傞傞。既醉而出，并受其福。醉而不出，是谓伐德。饮酒孔嘉，维其令仪。
凡此饮酒，或醉或否。既立之监，或佐之史。彼醉不臧，不醉反耻。式勿从谓，无俾大怠。匪言勿言，匪由勿语。由醉之言，俾出童羖。三爵不识，矧敢多又。
",佚名,"译文
客人刚来到筵前准备入席，分左右两列落座谦让有序。竹笾木豆排列得整整齐齐，笾豆里的食品是那样精致。酒是那样醇厚柔和又甜美，喝起酒来大家都非常满意。编钟和金鼓都已经摆布好，宾主举杯敬酒从容又安逸。天子的熊靶已经树立起来，箭在弦上强弓也已经拉开。射手们已经聚集到靶场上，把你们的射箭本领拿出来。开弓放箭每发都要射中靶，为的是罚你饮酒欢乐开怀。
执龠而舞吹起笙来敲响鼓，各种乐器一齐奏响多和谐。向创业的先祖们敬献乐舞，以便附和燕礼的繁文缛节。繁复的礼制仪轨一一演遍，场面隆重盛大又气氛热烈。上神传旨赐你们纯洁祝福，子子孙孙永远幸福又安康。子孙万代幸福安康又快乐，尽情展示你们的

",,mp3,0,0,0,2021-03-22 14:52:47,4,1
渭阳,"
我送舅氏，曰至渭阳。何以赠之？路车乘黄。
我送舅氏，悠悠我思。何以赠之？琼瑰玉佩。

",佚名,"我送舅舅归国去，转眼来到渭之阳。什么礼物送给他？一辆大车四马黄。
我送舅舅归国去，思绪悠悠想娘亲。什么礼物送给他？美玉饰品表我心。
","渭：渭水。阳：水之北曰阳。
曰：发语词。
路车：古代诸侯乘坐的车。
《诗集传》：“路车，诸侯之车也。”
悠悠：思绪长久。我思：自己思念舅舅。一说送舅舅时，联想到自己的母亲。
琼瑰：玉一类美石。
",mp3,0,0,0,2021-03-22 14:52:47,4,1
三五七言 / 秋风词,"
秋风清，秋月明，
落叶聚还散，寒鸦栖复惊。
相思相见知何日？此时此夜难为情！
入我相思门，知我相思苦，
长相思兮长相忆，短相思兮无穷极，
早知如此绊人心，何如当初莫相识。(后三句存疑)

",李白,"译文
秋风凄清，秋月明朗。
风中的落叶时而聚集时而扬散，寒鸦本已栖息也被这声响惊起。
盼着你我能再相见，却不知在什么时候，此时此刻实在难耐心中的孤独悲伤，叫我情何以堪。
如果有人也入我这般思念过一个人，就会明白这种相思之苦。
想起你的时候数不胜数，孤单的时候则陷入了更加漫长无休无止的相思中。
早知道如此牵绊我的心，不如当初不相识。
","注释
落叶聚还（huán）散：写落叶在风中时而聚集时而扬散的情景。
寒鸦：《本草纲目》：“慈鸟，北人谓之寒鸦，以冬日尤盛。”
绊（bàn）：牵绊，牵扯，牵

",mp3,0,0,0,2021-03-22 14:52:47,1,1
鹑之奔奔,"
鹑之奔奔，鹊之彊彊。人之无良，我以为兄！
鹊之彊彊，鹑之奔奔。人之无良，我以为君！

",佚名,"译文
鹌鹑尚且双双飞，喜鹊也是成双对。这人心地不善良，为何以他为兄长。
喜鹊尚且成双对，鹌鹑也是双双飞。这人丝毫没良心，为何把他当国君。
","注释
鄘（yōng）：中国周代诸侯国名，在今河南省汲县北。
鹑：鸟名，即鹌鹑。大如小鸡，头细而无尾，毛有斑点。奔奔：跳跃奔走。
鹊：喜鹊。彊（qiáng）彊：翩翩飞翔。奔奔、彊彊，都是形容鹑鹊居有常匹，飞则相随的样子。
无良：不善。
我：“何”之借字，古音我、何相通。一说为人称代词。
君：君主，一说君子。
",mp3,0,0,0,2021-03-22 14:52:47,4,1
鱼藻,"鱼在在藻，有颁其首。王在在镐，岂乐饮酒。
鱼在在藻，有莘其尾。王在在镐，饮酒乐岂。
鱼在在藻，依于其蒲。王在在镐，有那其居。
",佚名,"鱼在哪儿在水藻，肥肥大大头儿摆。周王住在京镐城，欢饮美酒真自在。
鱼在哪儿在水藻，悠悠长长尾巴摇。周王住在京镐城，欢饮美酒真逍遥。
鱼在哪儿在水藻，贴着蒲草多安详。周王住在京镐城，所居安乐好地方。
","颁（fén）：头大的样子。
镐：西周都城，在今陕西西安。
岂（kǎi）乐：欢乐。
莘（申）：尾巴长的样子。
蒲：多年生草本植物，叶长而尖，多长在河滩上。
那（nuó）：安闲的样子。
",mp3,0,0,0,2021-03-22 14:52:47,4,1
权舆,"於我乎，夏屋渠渠，今也每食无余。于嗟乎，不承权舆！
於我乎，每食四簋，今也每食不饱。于嗟乎，不承权舆！
",佚名,"译文
唉我呀！曾客居华馆大屋，如今每顿饭供应都不丰富。可叹啊！待遇远不如当初！
呜呼哉！曾经餐餐多美好，如今每天挨饿顿顿吃不饱。可怜啊！远远不如从前好！
","注释
权舆：本指草木初发，引申为起始，见马瑞辰《毛诗传笺通释》。
於（wū）：叹词。
夏屋：大的食器。夏，大；屋，通“握”，《尔雅》：“握，具也。”渠渠：丰盛。《广雅》：“渠渠，盛也。”
于嗟乎：悲叹声。
承：继承。
簋（guǐ）：古代青铜或陶制圆形食器。毛传：“四簋，黍稷稻粱。”朱熹《诗集传》：“四簋，礼食之盛也。”
",mp3,0,0,0,2021-03-22 14:52:48,4,1
定之方中,"
定之方中，作于楚宫。揆之以日，作于楚室。树之榛栗，椅桐梓漆，爰伐琴瑟。
升彼虚矣，以望楚矣。望楚与堂，景山与京。降观于桑，卜云其吉，终焉允臧。
灵雨既零，命彼倌人。星言夙驾，说于桑田。匪直也人，秉心塞渊。騋牝三千。

",佚名,"译文
定星十月照空中，楚丘动土筑新宫。度量日影测方向，楚丘造房正开工。栽种榛树和栗树，还有梓漆与椅桐。成材伐作琴瑟用。
登临漕邑废墟上，把那楚丘来眺望。望了楚丘望堂邑，测量山陵与高冈，走下田地看农桑。求神占卜显吉兆，结果必然很安康。
好雨夜间下已停，吩咐驾车小倌人。 天睛早早把车赶，歇在桑田劝农耕。他是正直有为人，内心充实又深沉。良马三千多如云。
","注释
定：定星，又叫营室星。十月之交，定星昏中而正，宜定方位，造宫室。于：古声与为通，作为之意。　楚：楚丘，地名，在今河南滑县东、濮阳西。
揆（音葵）：测度。日：日影。

",mp3,0,0,0,2021-03-22 14:52:48,4,1
采菽,"采菽采菽，筐之莒之。君子来朝，何锡予之？虽无予之？路车乘马。又何予之？玄衮及黼。
觱沸槛泉，言采其芹。君子来朝，言观其旂。其旂淠淠，鸾声嘒嘒。载骖载驷，君子所届。
赤芾在股，邪幅在下。彼交匪纾，天子所予。乐只君子，天子命之。乐只君子，福禄申之。
维柞之枝，其叶蓬蓬。乐只君子，殿天子之邦。乐只君子，万福攸同。平平左右，亦是率从。
汎汎杨舟，绋纚维之。乐只君子，天子葵之。乐只君子，福禄膍之。优哉游哉，亦是戾矣。
",佚名,"译文
　　采大豆呀采大豆，用筐用筥里面盛。诸侯君子来朝见，王用什么将他赠？纵没什么将他赠，路车驷马给他乘。还用什么将他赠？龙袍绣衣已制成。
　　翻腾喷涌泉水边，我去采下水中芹。诸侯君子来朝见，看那旗帜渐渐近。他们旗帜猎猎扬，鸾铃传来真动听。三马四马驾大车，远方诸侯已来临。
　　红色护膝大腿上，裹腿在下斜着绑。不致怠慢不骄狂，天子因此有赐赏。诸侯君子真快乐，天子策命颁给他。诸侯君子真快乐，又有福禄赐予他。
　　柞树枝条一丛丛，它的叶子密密浓。诸侯君子真快乐，镇邦定国天子重。诸侯君子真快乐，万种福分来聚拢。左右属国善治理，于是他们都顺从。
　

",,mp3,0,0,0,2021-03-22 14:52:48,4,1
宛丘,"
子之汤兮，宛丘之上兮。洵有情兮，而无望兮。
坎其击鼓，宛丘之下。无冬无夏，值其鹭羽。
坎其击缶，宛丘之道。无冬无夏，值其鹭翿。

",佚名,"译文
你舞姿回旋荡漾，舞动在宛丘之上。我倾心恋慕你啊，却不敢存有奢望。
敲得鼓儿咚咚响，舞动宛丘平地上。无论寒冬与炎夏，洁白鹭羽手中扬。
敲得瓦缶当当响，舞动宛丘大道上。无论寒冬与炎夏，鹭羽饰物戴头上。
","注释
宛丘：四周高中间平坦的土山。
子：你，这里指女巫。汤（dàng）：“荡”之借字。这里是舞动的样子。一说游荡，放荡。
洵：确实，实在是。有情：尽情欢乐。
望：德望。一说观望；一说望祀；一说仰望。
坎其：即“坎坎”，描写击鼓声。
无：不管，不论。
值：持或戴。鹭羽：用白鹭

",mp3,0,0,0,2021-03-22 14:52:48,4,1
蝃蝀,"
蝃蝀在东，莫之敢指。女子有行，远父母兄弟。
朝隮于西，崇朝其雨。女子有行，远兄弟父母。
乃如之人也，怀婚姻也。大无信也，不知命也！

",佚名,"译文
一条彩虹出东方，没人胆敢将它指。一个女子出嫁了，远离父母和兄弟。
朝虹出现在西方，整早都是濛濛雨。一个女子出嫁了，远离兄弟和父母。
这样一个恶女子啊，破坏婚姻好礼仪啊！太没贞信太无理啊！父母之命不知依啊！
","注释
蝃蝀（dì dōng）：彩虹，爱情与婚姻的象征。在东：彩虹出现在东方。
有行：指出嫁。
隮（jī）：一说升云，一说虹。崇朝（zhāo）：终朝，整个早晨，指从日出到吃早餐的时候。
乃如之人：像这样的人。怀：古与“坏”通用，败坏，破坏。昏姻：婚姻。
大：太。信：贞信，贞节。命：父母之

",mp3,0,0,0,2021-03-22 14:52:48,4,1
角弓,"骍骍角弓，翩其反矣。兄弟婚姻，无胥远矣。
尔之远矣，民胥然矣。尔之教矣，民胥效矣。
此令兄弟，绰绰有裕。不令兄弟，交相为愈。
民之无良，相怨一方。受爵不让，至于已斯亡。
老马反为驹，不顾其后。如食宜饇，如酌孔取。
毋教猱升木，如涂涂附。君子有徽猷，小人与属。
雨雪瀌瀌，见晛曰消。莫肯下遗，式居娄骄。
雨雪浮浮，见晛曰流。如蛮如髦，我是用忧。
",佚名,"译文
调好角弓绷紧弦，弦弛便向反面转。兄弟姻亲一家人，相互亲爱不疏远。
你和兄弟太疏远，民众就会跟着干。你能言传加身教，民众互相来仿效。
彼此和睦亲兄弟，感情深厚少怨怒。彼此不和亲兄弟，相互残害全不顾。
民众心地如不善，就会相互成积怨。接受爵禄不相让，轮到自己道理忘。
老马当作驹使唤，不顾其后生祸患。如像吃饭只宜饱，又像喝酒不贪欢。
猴子爬树不用教，如泥涂墙容易牢。君子善政去引导，小民自然跟着跑。
雪花落下满天飘，一见阳光全融销。居于上位不谦恭，别人学样耍高傲。
雪花落下飘悠悠，一见阳光化水流。无良小人像蛮髦

",,mp3,0,0,0,2021-03-22 14:52:49,4,1
东门之枌,"东门之枌，宛丘之栩。子仲之子，婆娑其下。
穀旦于差，南方之原。不绩其麻，市也婆娑。
穀旦于逝，越以鬷迈。视尔如荍，贻我握椒。
",佚名,"译文
东门外的白榆树绿荫蔽日，宛丘上的柞树林枝繁叶茂，子仲家豆蔻年华的小姑娘，在绿树下跳起优美的舞蹈。
选下个好日子好呀好风飘，城南门外的广场上真热闹。漂亮姑娘放下积麻的活计，在集市上跳起欢快的舞蹈。
聚会相亲好日子就在今朝，少男越过人群挡住她的道。看你粉红笑脸好像锦葵花，她赠我一捧紫红的香花椒。
","注释
枌（fén）：木名。白榆。
栩（xǔ）：柞树。
子仲：陈国的姓氏。
婆娑：舞蹈。
榖（gǔ）：良辰，好日子。差（chāi）：选择。
南方之原：到南边的原野去相会。
绩：把麻

",mp3,0,0,0,2021-03-22 14:52:49,4,1
渔歌子·西塞山前白鹭飞,"
西塞山前白鹭飞，桃花流水鳜鱼肥。
青箬笠，绿蓑衣，斜风细雨不须归。

",张志和,"译文
西塞山前白鹭在自由地翱翔，江岸桃花盛开，江水中肥美的鳜鱼欢快地游来游去。
渔翁头戴青色斗笠，身披绿色蓑衣，冒着斜风细雨，悠然自得地垂钓，连下了雨都不回家。
","注释
渔歌子：词牌名。此调原为唐教坊名曲。分单调、双调二体。单调二十七字，平韵，以张氏此调最为著名。双调，五十字，仄韵。《渔歌子》又名《渔父》或《渔父乐》，大概是民间的渔歌。据《词林纪事》转引的记载说，张志和曾谒见湖州刺史颜真卿，因为船破旧了，请颜真卿帮助更换，并作《渔歌子》。词牌《渔歌子》即始于张志和写的《渔歌子》而得名。“子”即是“曲子”的简称。
西塞山：浙江湖州。

",mp3,0,0,0,2021-03-22 14:52:49,1,1
相鼠,"
相鼠有皮，人而无仪！人而无仪，不死何为？
相鼠有齿，人而无止！人而无止，不死何俟？
相鼠有体，人而无礼！人而无礼，胡不遄死？

",佚名,"译文
你看这黄鼠还有皮，人咋会不要脸面。人若不要脸面，还不如死了算啦。
你看这黄鼠还有牙齿，人却不顾德行。人要没有德行，不去死还等什么。
你看这黄鼠还有肢体，人却不知礼义。人要不知礼义，还不如快快死去。
","注释
相：视也。
仪：威仪，指人的举止作风大方正派而言，具有尊严的行为外表。一说为“礼仪”。
何为：为何，为什么。
止：假借为“耻”，郑笺释为“容止”，也可通。
俟：等。“不死何俟”为“俟何”宾语前置。
体：肢体。
礼：礼仪，指知礼仪，或指有教养。
胡：何，为何，

",mp3,0,0,0,2021-03-22 14:52:49,4,1
菀柳,"有菀者柳，不尚息焉。上帝甚蹈，无自暱焉。俾予靖之，后予极焉。
有菀者柳，不尚愒焉。上帝甚蹈，无自瘵焉。俾予靖之，后予迈焉。
有鸟高飞，亦傅于天。彼人之心，于何其臻。曷予靖之，居以凶矜。
",佚名,"译文
一株柳树很茂盛，不要依傍去休息。帝王心思反覆多，不要和他太亲密。当初让我谋国政，而后受罚遭排挤。
一株柳树很茂盛，不要依傍寻阴凉。帝王心思反覆多，不要自己找祸殃。当初让我谋国政，如今放逐到远方。
鸟儿即使飞得高，还要依附在青天。那人心狠不可测，走到何处是极限？为何要我谋国政，反又突兀遭凶险？
","注释
菀（yù）：树木茂盛。
尚：庶几。
蹈：动，变化无常。
昵（nì）：亲近。
俾（bǐ）：使。靖：谋。
极：同“殛（jí）”，惩罚。
愒（qì）：休息。
瘵（zhà

",mp3,0,0,0,2021-03-22 14:52:49,4,1
衡门,"衡门之下，可以栖迟。泌之洋洋，可以乐饥。
岂其食鱼，必河之鲂？岂其取妻，必齐之姜？
岂其食鱼，必河之鲤？岂其取妻，必宋之子？
",佚名,"译文
横木为门城东头，可以幽会一逗留。洋洋流淌泌水边，解饥慰我相思愁。
难道想要吃鲜鱼，定要鳊鱼才如愿？难道想要娶妻子，必得齐姜才开颜？
难道想要吃鲜鱼，定要鲤鱼才可取？难道想要娶妻子，必得宋子才欢愉？
","注释
衡门：衡，通“横”，毛传：“衡门，横木为门，言浅陋也。”又闻一多《风诗类钞》曰：“东西为横，衡门疑陈城门名。”
可以：一说何以。栖迟：栖息，安身，此指幽会。
泌（bì）：泌：“泌”与“密”同，均为男女幽约之地，在山边曰密，在水边曰泌，故泌水为一般的河流，而非确指。
乐饥：隐语，《诗经》中常将性的欲

",mp3,0,0,0,2021-03-22 14:52:49,4,1
调笑令·边草,"
边草，边草，边草尽来兵老。山南山北雪晴，千里万里月明。明月，明月，胡笳一声愁绝。

",戴叔伦,"译文
边塞的野草啊，边塞的野草！野草枯尽，戍边的兵士也已老。山南山北雪后放睛，千里万里处处月明。明月啊，明月！远处传来胡笳一声，令人悲苦愁绝。
","注释
调笑令：词牌名。唐·白居易《代书诗一百韵寄微之》曰：“打嫌《调笑》易，饮讶《卷波》迟。”自注：“抛打曲有《调笑令》，饮酒曲有《卷白波》。”词调名盖本唐曲。此调为单调，八句，三十二字。第四、五句押平声韵，其余各句均押仄声韵。其中第二句叠用第一句，第七句叠用第六句，第六句颠倒第五句末二字而成。
边草：边塞之草。此草秋天干枯变白，为牛马所食。
尽：死。
雪晴：下过大雪后放晴。

",mp3,0,0,0,2021-03-22 14:52:49,1,1
干旄,"
孑孑干旄，在浚之郊。素丝纰之，良马四之。彼姝者子，何以畀之？
孑孑干旟，在浚之都。素丝组之，良马五之。彼姝者子，何以予之？
孑孑干旌，在浚之城。素丝祝之，良马六之。彼姝者子，何以告之？

",佚名,"译文
牛尾之旗高高飘，人马来到浚邑郊。素丝束束理分明，良马四匹礼不轻。那位忠顺的贤士，你用什么来回敬？
鹰纹大旗高高飘，人马来到浚近郊。束帛层层堆得好，良马五匹选得妙。那位忠顺的贤士，你用什么来回报？
鸟羽旗帜高高飘，人马来到浚城郊。束帛捆捆堆得好，良马六匹真不少。那位忠顺的贤士，有何良策来回报？
","注释
鄘（yōng）：中国周代诸侯国名，在今河南省汲县北。
干旄（máo）：以牦牛尾饰旗杆，树于车后，以状威仪。干，通“竿”“杆”。旄，同“牦”，牦牛尾。
孑（jié）孑：旗帜高举的样子。
浚（xùn）：卫国

",mp3,0,0,0,2021-03-22 14:52:49,4,1
都人士,"彼都人士，狐裘黄黄。其容不改，出言有章。行归于周，万民所望。
彼都人士，台笠缁撮。彼君子女，绸直如发。我不见兮，我心不说。
彼都人士，充耳琇实。彼君子女，谓之尹吉。我不见兮，我心苑结。
彼都人士，垂带而厉。彼君子女，卷发如虿。我不见兮，言从之迈。
匪伊垂之，带则有余。匪伊卷之，发则有旟。我不见兮，云何盱矣。
",佚名,"译文
当日京都的人士，穿着狐裘毛色黄。他们仪容没改变，说话出口就成章。回到西周旧都城，引得万民仰首望。
当日京都的人士，头戴草笠丝带飘。娴雅端庄君子女，稠密头发如丝绦。不见往日的景象，心里郁闷又苦恼。
当日京都的人士，塞耳晶莹真漂亮。娴雅端庄君子女，人称尹吉好姑娘。不见往日的景象，心中郁郁实难忘。
当日京都的人士，丝绦下垂身边飘。娴雅端庄君子女，卷发犹如蝎尾翘。不见往日的景象，跟随他们身后瞧。
不是故意垂丝带，丝带本来有余长。不是故意卷曲发，头发本来向上扬。不见往日的景象，心情怎能不忧伤。
","注释
都人士：京都人士

",mp3,0,0,0,2021-03-22 14:52:49,4,1
东门之池,"东门之池，可以沤麻。彼美淑姬，可与晤歌。
东门之池，可以沤纻。彼美淑姬，可与晤语。
东门之池，可以沤菅。彼美淑姬，可与晤言。
",佚名,"译文
东门外面护城池，可以用作沤麻塘。美丽善良三姑娘，可以和她相对唱。
东门外面护城池，可以用作沤纻塘。美丽善良三姑娘，可以聊天话家常。
东门外面护城池，可以用作浸纻塘。美丽善良三姑娘，可以和她诉衷肠。
","注释
池：护城河。一说水池。
沤（òu）：长时间用水浸泡。纺麻之前先用水将其泡软，才能剥下麻皮，用以织麻布。
淑：善，美。一作“叔”，指排行第三。姬：周之姓。一说是古代对妇女的美称。
晤（wù）歌：用歌声互相唱和，即对歌。
纻（zhù）：同“苎”，苎麻。多年生草本植物，茎皮含纤维质，可做绳，可

",mp3,0,0,0,2021-03-22 14:52:50,4,1
载驰,"
载驰载驱，归唁卫侯。驱马悠悠，言至于漕。大夫跋涉，我心则忧。
既不我嘉，不能旋反。视尔不臧，我思不远。既不我嘉，不能旋济？视尔不臧，我思不閟。
陟彼阿丘，言采其蝱。女子善怀，亦各有行。许人尤之，众稚且狂。
我行其野，芃芃其麦。控于大邦，谁因谁极？大夫君子，无我有尤。百尔所思，不如我所之。

",许穆夫人,"译文
驾起轻车快驰骋，回去吊唁悼卫侯。挥鞭赶马路遥远，到达漕邑时未久。许国大夫跋涉来，阻我行程令我愁。
竟然不肯赞同我，哪能返身回许地。我的内心可以毫不隐藏地展示给你们看，我怀宗国思难弃。竟然没有赞同我，无法渡河归故里。我的内心可以毫不隐藏地展示给你们看，我恋宗国情不已。
登高来到那山冈，采摘贝母治忧郁。女子心柔善怀恋，各有道理有头绪。许国众人责难我，实在狂妄又稚愚。
我在田野缓缓行，垄上麦子密密遍。欲赴大国去陈诉，谁能依靠谁来援？许国大夫君子们，不要对我生尤怨。你们纵有千条妙计，不如我亲自跑一遍。
","注释
载（zài）：语

",mp3,0,0,0,2021-03-22 14:52:50,3,1
宫中调笑·团扇,"
团扇，团扇，美人病来遮面。
玉颜憔悴三年，谁复商量管弦。
弦管，弦管，春草昭阳路断。

",王建,"译文
团扇，团扇，宫中的美人病后用它来遮面。
抱病三年，容颜憔悴，再没有谁同她商量管弦！
管弦，管弦，无情的春草把通往昭阳殿的道路阻断。
","注释
调笑令：词牌名，此调亦即《宫中调笑》（又称《转应曲》。黄升云：“王仲初（王建字仲初）以宫词百首著名，《三台令》、《转应曲》，其余技也。”此词即属“宫词”之余。词调本以“转应”为特点，凡三换韵，仄平仄间换；而此词内容上亦多转折照应，大体一韵为一层次。
团扇：圆形的扇子，古代歌女在演唱时常用以遮面。
管弦：用丝竹做的乐器，如琴、箫、笛。
昭阳：昭阳殿，借指皇帝和宠妃

",mp3,0,0,0,2021-03-22 14:52:50,1,1
采绿,"终朝采绿，不盈一匊。予发曲局，薄言归沐。
终朝采蓝，不盈一襜。五日为期，六日不詹。
之子于狩，言韔其弓。之子于钓，言纶之绳。
其钓维何？维鲂及鱮。维鲂及鱮，薄言观者。
",佚名,"译文
整天在外采荩草，采了一捧还不到。我的头发乱蓬蓬，赶快回家洗沐好。
整天在外采蓼蓝，一衣兜也没采满。本来说好五天归，过了六天不回还。
此人外出去狩猎，我就为他装弓箭。此人外出去垂钓，我就为他理好线。
他所钓的是什么？鳊鱼鲢鱼真不错。鳊鱼鲢鱼真不错，竟然钓到这么多。
","注释
绿（lù）：通“菉”，草名，即荩草，又名王刍（chú），一年生草本，汁可以染黄。
终朝（zhāo）：终日。一说整个早晨。
匊（jū）：同“掬”，两手合捧。
曲局：弯曲，指头发弯曲蓬乱。
薄言：语助词。归沐：回家洗

",mp3,0,0,0,2021-03-22 14:52:50,4,1
东门之杨,"
东门之杨，其叶牂牂。昏以为期，明星煌煌。
东门之杨，其叶肺肺。昏以为期，明星晢晢。

",佚名,"我依偎着东城门外小白杨，浓密叶片辉映着金色夕阳。约好黄昏时相会在老地方，却让我苦等到明星闪闪亮。
我来到东城门外白杨林边，晚霞映红了白杨浓密叶片。明明和人家约好黄昏见面，却让我苦等到星星嵌满天。 
","牂（zāng）牂：风吹树叶的响声。一说枝叶茂盛的样子。
昏：黄昏。期：约定的时间。
明星：明亮的星星。一说启明星，晨见东方。煌煌：明亮的样子。
肺（pèi）肺：枝叶茂盛的样子。
晢（zhé）晢：明亮的样子。
",mp3,0,0,0,2021-03-22 14:52:50,4,1
淇奥,"
瞻彼淇奥，绿竹猗猗。有匪君子，如切如磋，如琢如磨。瑟兮僩兮，赫兮咺兮。有匪君子，终不可谖兮。
瞻彼淇奥，绿竹青青。有匪君子，充耳琇莹，会弁如星。瑟兮僩兮，赫兮咺兮。有匪君子，终不可谖兮。
瞻彼淇奥，绿竹如箦。有匪君子，如金如锡，如圭如璧。宽兮绰兮，猗重较兮。善戏谑兮，不为虐兮。

",佚名,"译文
看那淇水弯弯岸，碧绿竹林片片连。高雅先生是君子，学问切磋更精湛，品德琢磨更良善。神态庄重胸怀广，地位显赫很威严。高雅先生真君子，一见难忘记心田。
看那淇水弯弯岸，绿竹袅娜连一片。高雅先生真君子，美丽良玉垂耳边，宝石镶帽如星闪。神态庄重胸怀广，地位显赫更威严。高雅先生真君子，一见难忘记心田。
看那淇水弯弯岸，绿竹葱茏连一片。高雅先生真君子，青铜器般见精坚，玉礼器般见庄严。宽宏大量真旷达，倚靠车耳驰向前。谈吐幽默真风趣，开个玩笑人不怨。
","注释
淇：淇水，源出河南林县，东经淇县流入卫河。奥（yù）：水边弯曲的地方。
绿竹：

",mp3,0,0,0,2021-03-22 14:52:50,4,1
